    -0.01263153,     0.02061278,     0.08200000
    -0.01237109,     0.02018778,     0.08200000
    -0.01211435,     0.01976882,     0.08200000
    -0.01289600,     0.02104436,     0.07800000
    -0.01263153,     0.02061278,     0.07800000
    -0.01237109,     0.02018778,     0.07800000
    -0.01211435,     0.01976882,     0.07800000
    -0.01289600,     0.02104436,     0.07400000
    -0.01263153,     0.02061278,     0.07400000
    -0.01237109,     0.02018778,     0.07400000
    -0.01211435,     0.01976882,     0.07400000
    -0.01289600,     0.02104436,     0.07000000
    -0.01263153,     0.02061278,     0.07000000
    -0.01237109,     0.02018778,     0.07000000
    -0.01211435,     0.01976882,     0.07000000
    -0.01289600,     0.02104436,     0.06600000
    -0.01263153,     0.02061278,     0.06600000
    -0.01237109,     0.02018778,     0.06600000
    -0.01211435,     0.01976882,     0.06600000
    -0.01289600,     0.02104436,     0.06200000
    -0.01263153,     0.02061278,     0.06200000
    -0.01237109,     0.02018778,     0.06200000
    -0.01211435,     0.01976882,     0.06200000
    -0.01289600,     0.02104436,     0.05800000
    -0.01263153,     0.02061278,     0.05800000
    -0.01237109,     0.02018778,     0.05800000
    -0.01211435,     0.01976882,     0.05800000
    -0.01289600,     0.02104436,     0.05400000
    -0.01263153,     0.02061278,     0.05400000
    -0.01237109,     0.02018778,     0.05400000
    -0.01211435,     0.01976882,     0.05400000
    -0.01289600,     0.02104436,     0.05000000
    -0.01263153,     0.02061278,     0.05000000
    -0.01237109,     0.02018778,     0.05000000
    -0.01211435,     0.01976882,     0.05000000
    -0.01289600,     0.02104436,     0.04600000
    -0.01263153,     0.02061278,     0.04600000
    -0.01237109,     0.02018778,     0.04600000
    -0.01211435,     0.01976882,     0.04600000
    -0.01289600,     0.02104436,     0.04200000
    -0.01263153,     0.02061278,     0.04200000
    -0.01237109,     0.02018778,     0.04200000
    -0.01211435,     0.01976882,     0.04200000
    -0.01289600,     0.02104436,     0.03800000
    -0.01263153,     0.02061278,     0.03800000
    -0.01237109,     0.02018778,     0.03800000
    -0.01211435,     0.01976882,     0.03800000
    -0.01289600,     0.02104436,     0.03400000
    -0.01263153,     0.02061278,     0.03400000
    -0.01237109,     0.02018778,     0.03400000
    -0.01211435,     0.01976882,     0.03400000
    -0.01289600,     0.02104436,     0.03000000
    -0.01263153,     0.02061278,     0.03000000
    -0.01237109,     0.02018778,     0.03000000
    -0.01211435,     0.01976882,     0.03000000
    -0.01289600,     0.02104436,     0.02600000
    -0.01263153,     0.02061278,     0.02600000
    -0.01237109,     0.02018778,     0.02600000
    -0.01211435,     0.01976882,     0.02600000
    -0.01289600,     0.02104436,     0.02200000
    -0.01263153,     0.02061278,     0.02200000
    -0.01237109,     0.02018778,     0.02200000
    -0.01211435,     0.01976882,     0.02200000
    -0.01289600,     0.02104436,     0.01800000
    -0.01263153,     0.02061278,     0.01800000
    -0.01237109,     0.02018778,     0.01800000
    -0.01211435,     0.01976882,     0.01800000
    -0.01289600,     0.02104436,     0.01400000
    -0.01263153,     0.02061278,     0.01400000
    -0.01237109,     0.02018778,     0.01400000
    -0.01211435,     0.01976882,     0.01400000
    -0.01289600,     0.02104436,     0.01000000
    -0.01263153,     0.02061278,     0.01000000
    -0.01237109,     0.02018778,     0.01000000
    -0.01211435,     0.01976882,     0.01000000
    -0.01289600,     0.02104436,     0.00600000
    -0.01263153,     0.02061278,     0.00600000
    -0.01237109,     0.02018778,     0.00600000
    -0.01211435,     0.01976882,     0.00600000
    -0.01289600,     0.02104436,     0.00200000
    -0.01263153,     0.02061278,     0.00200000
    -0.01237109,     0.02018778,     0.00200000
    -0.01211435,     0.01976882,     0.00200000
    -0.01602929,     0.01876789,     0.09800000
    -0.01570057,     0.01838300,     0.09800000
    -0.01537684,     0.01800397,     0.09800000
    -0.01505772,     0.01763033,     0.09800000
    -0.01602929,     0.01876789,     0.09400000
    -0.01570057,     0.01838300,     0.09400000
    -0.01537684,     0.01800397,     0.09400000
    -0.01505772,     0.01763033,     0.09400000
    -0.01602929,     0.01876789,     0.09000000
    -0.01570057,     0.01838300,     0.09000000
    -0.01537684,     0.01800397,     0.09000000
    -0.01505772,     0.01763033,     0.09000000
    -0.01602929,     0.01876789,     0.08600000
    -0.01570057,     0.01838300,     0.08600000
    -0.01537684,     0.01800397,     0.08600000
    -0.01505772,     0.01763033,     0.08600000
    -0.01602929,     0.01876789,     0.08200000
    -0.01570057,     0.01838300,     0.08200000
    -0.01537684,     0.01800397,     0.08200000
    -0.01505772,     0.01763033,     0.08200000
    -0.01602929,     0.01876789,     0.07800000
    -0.01570057,     0.01838300,     0.07800000
    -0.01537684,     0.01800397,     0.07800000
    -0.01505772,     0.01763033,     0.07800000
    -0.01602929,     0.01876789,     0.07400000
    -0.01570057,     0.01838300,     0.07400000
    -0.01537684,     0.01800397,     0.07400000
    -0.01505772,     0.01763033,     0.07400000
    -0.01602929,     0.01876789,     0.07000000
    -0.01570057,     0.01838300,     0.07000000
    -0.01537684,     0.01800397,     0.07000000
    -0.01505772,     0.01763033,     0.07000000
    -0.01602929,     0.01876789,     0.06600000
    -0.01570057,     0.01838300,     0.06600000
    -0.01537684,     0.01800397,     0.06600000
    -0.01505772,     0.01763033,     0.06600000
    -0.01602929,     0.01876789,     0.06200000
    -0.01570057,     0.01838300,     0.06200000
    -0.01537684,     0.01800397,     0.06200000
    -0.01505772,     0.01763033,     0.06200000
    -0.01602929,     0.01876789,     0.05800000
    -0.01570057,     0.01838300,     0.05800000
    -0.01537684,     0.01800397,     0.05800000
    -0.01505772,     0.01763033,     0.05800000
    -0.01602929,     0.01876789,     0.05400000
    -0.01570057,     0.01838300,     0.05400000
    -0.01537684,     0.01800397,     0.05400000
    -0.01505772,     0.01763033,     0.05400000
    -0.01602929,     0.01876789,     0.05000000
    -0.01570057,     0.01838300,     0.05000000
    -0.01537684,     0.01800397,     0.05000000
    -0.01505772,     0.01763033,     0.05000000
    -0.01602929,     0.01876789,     0.04600000
    -0.01570057,     0.01838300,     0.04600000
    -0.01537684,     0.01800397,     0.04600000
    -0.01505772,     0.01763033,     0.04600000
    -0.01602929,     0.01876789,     0.04200000
    -0.01570057,     0.01838300,     0.04200000
    -0.01537684,     0.01800397,     0.04200000
    -0.01505772,     0.01763033,     0.04200000
    -0.01602929,     0.01876789,     0.03800000
    -0.01570057,     0.01838300,     0.03800000
    -0.01537684,     0.01800397,     0.03800000
    -0.01505772,     0.01763033,     0.03800000
    -0.01602929,     0.01876789,     0.03400000
    -0.01570057,     0.01838300,     0.03400000
    -0.01537684,     0.01800397,     0.03400000
    -0.01505772,     0.01763033,     0.03400000
    -0.01602929,     0.01876789,     0.03000000
    -0.01570057,     0.01838300,     0.03000000
    -0.01537684,     0.01800397,     0.03000000
    -0.01505772,     0.01763033,     0.03000000
    -0.01602929,     0.01876789,     0.02600000
    -0.01570057,     0.01838300,     0.02600000
    -0.01537684,     0.01800397,     0.02600000
    -0.01505772,     0.01763033,     0.02600000
    -0.01602929,     0.01876789,     0.02200000
    -0.01570057,     0.01838300,     0.02200000
    -0.01537684,     0.01800397,     0.02200000
    -0.01505772,     0.01763033,     0.02200000
    -0.01602929,     0.01876789,     0.01800000
    -0.01570057,     0.01838300,     0.01800000
    -0.01537684,     0.01800397,     0.01800000
    -0.01505772,     0.01763033,     0.01800000
    -0.01602929,     0.01876789,     0.01400000
    -0.01570057,     0.01838300,     0.01400000
    -0.01537684,     0.01800397,     0.01400000
    -0.01505772,     0.01763033,     0.01400000
    -0.01602929,     0.01876789,     0.01000000
    -0.01570057,     0.01838300,     0.01000000
    -0.01537684,     0.01800397,     0.01000000
    -0.01505772,     0.01763033,     0.01000000
    -0.01602929,     0.01876789,     0.00600000
    -0.01570057,     0.01838300,     0.00600000
    -0.01537684,     0.01800397,     0.00600000
    -0.01505772,     0.01763033,     0.00600000
    -0.01602929,     0.01876789,     0.00200000
    -0.01570057,     0.01838300,     0.00200000
    -0.01537684,     0.01800397,     0.00200000
    -0.01505772,     0.01763033,     0.00200000
    -0.01876789,     0.01602929,     0.09800000
    -0.01838300,     0.01570057,     0.09800000
    -0.01800397,     0.01537684,     0.09800000
    -0.01763033,     0.01505772,     0.09800000
    -0.01876789,     0.01602929,     0.09400000
    -0.01838300,     0.01570057,     0.09400000
    -0.01800397,     0.01537684,     0.09400000
    -0.01763033,     0.01505772,     0.09400000
    -0.01876789,     0.01602929,     0.09000000
    -0.01838300,     0.01570057,     0.09000000
    -0.01800397,     0.01537684,     0.09000000
    -0.01763033,     0.01505772,     0.09000000
    -0.01876789,     0.01602929,     0.08600000
    -0.01838300,     0.01570057,     0.08600000
    -0.01800397,     0.01537684,     0.08600000
    -0.01763033,     0.01505772,     0.08600000
    -0.01876789,     0.01602929,     0.08200000
    -0.01838300,     0.01570057,     0.08200000
    -0.01800397,     0.01537684,     0.08200000
    -0.01763033,     0.01505772,     0.08200000
    -0.01876789,     0.01602929,     0.07800000
    -0.01838300,     0.01570057,     0.07800000
    -0.01800397,     0.01537684,     0.07800000
    -0.01763033,     0.01505772,     0.07800000
    -0.01876789,     0.01602929,     0.07400000
    -0.01838300,     0.01570057,     0.07400000
    -0.01800397,     0.01537684,     0.07400000
    -0.01763033,     0.01505772,     0.07400000
    -0.01876789,     0.01602929,     0.07000000
    -0.01838300,     0.01570057,     0.07000000
    -0.01800397,     0.01537684,     0.07000000
    -0.01763033,     0.01505772,     0.07000000
    -0.01876789,     0.01602929,     0.06600000
    -0.01838300,     0.01570057,     0.06600000
    -0.01800397,     0.01537684,     0.06600000
    -0.01763033,     0.01505772,     0.06600000
    -0.01876789,     0.01602929,     0.06200000
    -0.01838300,     0.01570057,     0.06200000
    -0.01800397,     0.01537684,     0.06200000
    -0.01763033,     0.01505772,     0.06200000
    -0.01876789,     0.01602929,     0.05800000
    -0.01838300,     0.01570057,     0.05800000
    -0.01800397,     0.01537684,     0.05800000
    -0.01763033,     0.01505772,     0.05800000
    -0.01876789,     0.01602929,     0.05400000
    -0.01838300,     0.01570057,     0.05400000
    -0.01800397,     0.01537684,     0.05400000
    -0.01763033,     0.01505772,     0.05400000
    -0.01876789,     0.01602929,     0.05000000
    -0.01838300,     0.01570057,     0.05000000
    -0.01800397,     0.01537684,     0.05000000
    -0.01763033,     0.01505772,     0.05000000
    -0.01876789,     0.01602929,     0.04600000
    -0.01838300,     0.01570057,     0.04600000
    -0.01800397,     0.01537684,     0.04600000
    -0.01763033,     0.01505772,     0.04600000
    -0.01876789,     0.01602929,     0.04200000
    -0.01838300,     0.01570057,     0.04200000
    -0.01800397,     0.01537684,     0.04200000
    -0.01763033,     0.01505772,     0.04200000
    -0.01876789,     0.01602929,     0.03800000
    -0.01838300,     0.01570057,     0.03800000
    -0.01800397,     0.01537684,     0.03800000
    -0.01763033,     0.01505772,     0.03800000
    -0.01876789,     0.01602929,     0.03400000
    -0.01838300,     0.01570057,     0.03400000
    -0.01800397,     0.01537684,     0.03400000
    -0.01763033,     0.01505772,     0.03400000
    -0.01876789,     0.01602929,     0.03000000
    -0.01838300,     0.01570057,     0.03000000
    -0.01800397,     0.01537684,     0.03000000
    -0.01763033,     0.01505772,     0.03000000
    -0.01876789,     0.01602929,     0.02600000
    -0.01838300,     0.01570057,     0.02600000
    -0.01800397,     0.01537684,     0.02600000
    -0.01763033,     0.01505772,     0.02600000
    -0.01876789,     0.01602929,     0.02200000
    -0.01838300,     0.01570057,     0.02200000
    -0.01800397,     0.01537684,     0.02200000
    -0.01763033,     0.01505772,     0.02200000
    -0.01876789,     0.01602929,     0.01800000
    -0.01838300,     0.01570057,     0.01800000
    -0.01800397,     0.01537684,     0.01800000
    -0.01763033,     0.01505772,     0.01800000
    -0.01876789,     0.01602929,     0.01400000
    -0.01838300,     0.01570057,     0.01400000
    -0.01800397,     0.01537684,     0.01400000
    -0.01763033,     0.01505772,     0.01400000
    -0.01876789,     0.01602929,     0.01000000
    -0.01838300,     0.01570057,     0.01000000
    -0.01800397,     0.01537684,     0.01000000
    -0.01763033,     0.01505772,     0.01000000
    -0.01876789,     0.01602929,     0.00600000
    -0.01838300,     0.01570057,     0.00600000
    -0.01800397,     0.01537684,     0.00600000
    -0.01763033,     0.01505772,     0.00600000
    -0.01876789,     0.01602929,     0.00200000
    -0.01838300,     0.01570057,     0.00200000
    -0.01800397,     0.01537684,     0.00200000
    -0.01763033,     0.01505772,     0.00200000
    -0.02104436,     0.01289600,     0.09800000
    -0.02061278,     0.01263153,     0.09800000
    -0.02018778,     0.01237109,     0.09800000
    -0.01976882,     0.01211435,     0.09800000
    -0.02104436,     0.01289600,     0.09400000
    -0.02061278,     0.01263153,     0.09400000
    -0.02018778,     0.01237109,     0.09400000
    -0.01976882,     0.01211435,     0.09400000
    -0.02104436,     0.01289600,     0.09000000
    -0.02061278,     0.01263153,     0.09000000
    -0.02018778,     0.01237109,     0.09000000
    -0.01976882,     0.01211435,     0.09000000
    -0.02104436,     0.01289600,     0.08600000
    -0.02061278,     0.01263153,     0.08600000
    -0.02018778,     0.01237109,     0.08600000
    -0.01976882,     0.01211435,     0.08600000
    -0.02104436,     0.01289600,     0.08200000
    -0.02061278,     0.01263153,     0.08200000
    -0.02018778,     0.01237109,     0.08200000
    -0.01976882,     0.01211435,     0.08200000
    -0.02104436,     0.01289600,     0.07800000
    -0.02061278,     0.01263153,     0.07800000
    -0.02018778,     0.01237109,     0.07800000
    -0.01976882,     0.01211435,     0.07800000
    -0.02104436,     0.01289600,     0.07400000
    -0.02061278,     0.01263153,     0.07400000
    -0.02018778,     0.01237109,     0.07400000
    -0.01976882,     0.01211435,     0.07400000
    -0.02104436,     0.01289600,     0.07000000
    -0.02061278,     0.01263153,     0.07000000
    -0.02018778,     0.01237109,     0.07000000
    -0.01976882,     0.01211435,     0.07000000
    -0.02104436,     0.01289600,     0.06600000
    -0.02061278,     0.01263153,     0.06600000
    -0.02018778,     0.01237109,     0.06600000
    -0.01976882,     0.01211435,     0.06600000
    -0.02104436,     0.01289600,     0.06200000
    -0.02061278,     0.01263153,     0.06200000
    -0.02018778,     0.01237109,     0.06200000
    -0.01976882,     0.01211435,     0.06200000
    -0.02104436,     0.01289600,     0.05800000
    -0.02061278,     0.01263153,     0.05800000
    -0.02018778,     0.01237109,     0.05800000
    -0.01976882,     0.01211435,     0.05800000
    -0.02104436,     0.01289600,     0.05400000
    -0.02061278,     0.01263153,     0.05400000
    -0.02018778,     0.01237109,     0.05400000
    -0.01976882,     0.01211435,     0.05400000
    -0.02104436,     0.01289600,     0.05000000
    -0.02061278,     0.01263153,     0.05000000
    -0.02018778,     0.01237109,     0.05000000
    -0.01976882,     0.01211435,     0.05000000
    -0.02104436,     0.01289600,     0.04600000
    -0.02061278,     0.01263153,     0.04600000
    -0.02018778,     0.01237109,     0.04600000
    -0.01976882,     0.01211435,     0.04600000
    -0.02104436,     0.01289600,     0.04200000
    -0.02061278,     0.01263153,     0.04200000
    -0.02018778,     0.01237109,     0.04200000
    -0.01976882,     0.01211435,     0.04200000
    -0.02104436,     0.01289600,     0.03800000
    -0.02061278,     0.01263153,     0.03800000
    -0.02018778,     0.01237109,     0.03800000
    -0.01976882,     0.01211435,     0.03800000
    -0.02104436,     0.01289600,     0.03400000
    -0.02061278,     0.01263153,     0.03400000
    -0.02018778,     0.01237109,     0.03400000
    -0.01976882,     0.01211435,     0.03400000
    -0.02104436,     0.01289600,     0.03000000
    -0.02061278,     0.01263153,     0.03000000
    -0.02018778,     0.01237109,     0.03000000
    -0.01976882,     0.01211435,     0.03000000
    -0.02104436,     0.01289600,     0.02600000
    -0.02061278,     0.01263153,     0.02600000
    -0.02018778,     0.01237109,     0.02600000
    -0.01976882,     0.01211435,     0.02600000
    -0.02104436,     0.01289600,     0.02200000
    -0.02061278,     0.01263153,     0.02200000
    -0.02018778,     0.01237109,     0.02200000
    -0.01976882,     0.01211435,     0.02200000
    -0.02104436,     0.01289600,     0.01800000
    -0.02061278,     0.01263153,     0.01800000
    -0.02018778,     0.01237109,     0.01800000
    -0.01976882,     0.01211435,     0.01800000
    -0.02104436,     0.01289600,     0.01400000
    -0.02061278,     0.01263153,     0.01400000
    -0.02018778,     0.01237109,     0.01400000
    -0.01976882,     0.01211435,     0.01400000
    -0.02104436,     0.01289600,     0.01000000
    -0.02061278,     0.01263153,     0.01000000
    -0.02018778,     0.01237109,     0.01000000
    -0.01976882,     0.01211435,     0.01000000
    -0.02104436,     0.01289600,     0.00600000
    -0.02061278,     0.01263153,     0.00600000
    -0.02018778,     0.01237109,     0.00600000
    -0.01976882,     0.01211435,     0.00600000
    -0.02104436,     0.01289600,     0.00200000
    -0.02061278,     0.01263153,     0.00200000
    -0.02018778,     0.01237109,     0.00200000
    -0.01976882,     0.01211435,     0.00200000
    -0.02280265,     0.00944517,     0.09800000
    -0.02233501,     0.00925147,     0.09800000
    -0.02187450,     0.00906071,     0.09800000
    -0.02142053,     0.00887268,     0.09800000
    -0.02280265,     0.00944517,     0.09400000
    -0.02233501,     0.00925147,     0.09400000
    -0.02187450,     0.00906071,     0.09400000
    -0.02142053,     0.00887268,     0.09400000
    -0.02280265,     0.00944517,     0.09000000
    -0.02233501,     0.00925147,     0.09000000
    -0.02187450,     0.00906071,     0.09000000
    -0.02142053,     0.00887268,     0.09000000
    -0.02280265,     0.00944517,     0.08600000
    -0.02233501,     0.00925147,     0.08600000
    -0.02187450,     0.00906071,     0.08600000
    -0.02142053,     0.00887268,     0.08600000
    -0.02280265,     0.00944517,     0.08200000
    -0.02233501,     0.00925147,     0.08200000
    -0.02187450,     0.00906071,     0.08200000
    -0.02142053,     0.00887268,     0.08200000
    -0.02280265,     0.00944517,     0.07800000
    -0.02233501,     0.00925147,     0.07800000
    -0.02187450,     0.00906071,     0.07800000
    -0.02142053,     0.00887268,     0.07800000
    -0.02280265,     0.00944517,     0.07400000
    -0.02233501,     0.00925147,     0.07400000
    -0.02187450,     0.00906071,     0.07400000
    -0.02142053,     0.00887268,     0.07400000
    -0.02280265,     0.00944517,     0.07000000
    -0.02233501,     0.00925147,     0.07000000
    -0.02187450,     0.00906071,     0.07000000
    -0.02142053,     0.00887268,     0.07000000
    -0.02280265,     0.00944517,     0.06600000
    -0.02233501,     0.00925147,     0.06600000
    -0.02187450,     0.00906071,     0.06600000
    -0.02142053,     0.00887268,     0.06600000
    -0.02280265,     0.00944517,     0.06200000
    -0.02233501,     0.00925147,     0.06200000
    -0.02187450,     0.00906071,     0.06200000
    -0.02142053,     0.00887268,     0.06200000
    -0.02280265,     0.00944517,     0.05800000
    -0.02233501,     0.00925147,     0.05800000
    -0.02187450,     0.00906071,     0.05800000
    -0.02142053,     0.00887268,     0.05800000
    -0.02280265,     0.00944517,     0.05400000
    -0.02233501,     0.00925147,     0.05400000
    -0.02187450,     0.00906071,     0.05400000
    -0.02142053,     0.00887268,     0.05400000
    -0.02280265,     0.00944517,     0.05000000
    -0.02233501,     0.00925147,     0.05000000
    -0.02187450,     0.00906071,     0.05000000
    -0.02142053,     0.00887268,     0.05000000
    -0.02280265,     0.00944517,     0.04600000
    -0.02233501,     0.00925147,     0.04600000
    -0.02187450,     0.00906071,     0.04600000
    -0.02142053,     0.00887268,     0.04600000
    -0.02280265,     0.00944517,     0.04200000
    -0.02233501,     0.00925147,     0.04200000
    -0.02187450,     0.00906071,     0.04200000
    -0.02142053,     0.00887268,     0.04200000
    -0.02280265,     0.00944517,     0.03800000
    -0.02233501,     0.00925147,     0.03800000
    -0.02187450,     0.00906071,     0.03800000
    -0.02142053,     0.00887268,     0.03800000
    -0.02280265,     0.00944517,     0.03400000
    -0.02233501,     0.00925147,     0.03400000
    -0.02187450,     0.00906071,     0.03400000
    -0.02142053,     0.00887268,     0.03400000
    -0.02280265,     0.00944517,     0.03000000
    -0.02233501,     0.00925147,     0.03000000
    -0.02187450,     0.00906071,     0.03000000
    -0.02142053,     0.00887268,     0.03000000
    -0.02280265,     0.00944517,     0.02600000
    -0.02233501,     0.00925147,     0.02600000
    -0.02187450,     0.00906071,     0.02600000
    -0.02142053,     0.00887268,     0.02600000
    -0.02280265,     0.00944517,     0.02200000
    -0.02233501,     0.00925147,     0.02200000
    -0.02187450,     0.00906071,     0.02200000
    -0.02142053,     0.00887268,     0.02200000
    -0.02280265,     0.00944517,     0.01800000
    -0.02233501,     0.00925147,     0.01800000
    -0.02187450,     0.00906071,     0.01800000
    -0.02142053,     0.00887268,     0.01800000
    -0.02280265,     0.00944517,     0.01400000
    -0.02233501,     0.00925147,     0.01400000
    -0.02187450,     0.00906071,     0.01400000
    -0.02142053,     0.00887268,     0.01400000
    -0.02280265,     0.00944517,     0.01000000
    -0.02233501,     0.00925147,     0.01000000
    -0.02187450,     0.00906071,     0.01000000
    -0.02142053,     0.00887268,     0.01000000
    -0.02280265,     0.00944517,     0.00600000
    -0.02233501,     0.00925147,     0.00600000
    -0.02187450,     0.00906071,     0.00600000
    -0.02142053,     0.00887268,     0.00600000
    -0.02280265,     0.00944517,     0.00200000
    -0.02233501,     0.00925147,     0.00200000
    -0.02187450,     0.00906071,     0.00200000
    -0.02142053,     0.00887268,     0.00200000
    -0.02399946,     0.00576176,     0.09800000
    -0.02350728,     0.00564360,     0.09800000
    -0.02302260,     0.00552724,     0.09800000
    -0.02254480,     0.00541253,     0.09800000
    -0.02399946,     0.00576176,     0.09400000
    -0.02350728,     0.00564360,     0.09400000
    -0.02302260,     0.00552724,     0.09400000
    -0.02254480,     0.00541253,     0.09400000
    -0.02399946,     0.00576176,     0.09000000
    -0.02350728,     0.00564360,     0.09000000
    -0.02302260,     0.00552724,     0.09000000
    -0.02254480,     0.00541253,     0.09000000
    -0.02399946,     0.00576176,     0.08600000
    -0.02350728,     0.00564360,     0.08600000
    -0.02302260,     0.00552724,     0.08600000
    -0.02254480,     0.00541253,     0.08600000
    -0.02399946,     0.00576176,     0.08200000
    -0.02350728,     0.00564360,     0.08200000
    -0.02302260,     0.00552724,     0.08200000
    -0.02254480,     0.00541253,     0.08200000
    -0.02399946,     0.00576176,     0.07800000
    -0.02350728,     0.00564360,     0.07800000
    -0.02302260,     0.00552724,     0.07800000
    -0.02254480,     0.00541253,     0.07800000
    -0.02399946,     0.00576176,     0.07400000
    -0.02350728,     0.00564360,     0.07400000
    -0.02302260,     0.00552724,     0.07400000
    -0.02254480,     0.00541253,     0.07400000
    -0.02399946,     0.00576176,     0.07000000
    -0.02350728,     0.00564360,     0.07000000
    -0.02302260,     0.00552724,     0.07000000
    -0.02254480,     0.00541253,     0.07000000
    -0.02399946,     0.00576176,     0.06600000
    -0.02350728,     0.00564360,     0.06600000
    -0.02302260,     0.00552724,     0.06600000
    -0.02254480,     0.00541253,     0.06600000
    -0.02399946,     0.00576176,     0.06200000
    -0.02350728,     0.00564360,     0.06200000
    -0.02302260,     0.00552724,     0.06200000
    -0.02254480,     0.00541253,     0.06200000
    -0.02399946,     0.00576176,     0.05800000
    -0.02350728,     0.00564360,     0.05800000
    -0.02302260,     0.00552724,     0.05800000
    -0.02254480,     0.00541253,     0.05800000
    -0.02399946,     0.00576176,     0.05400000
    -0.02350728,     0.00564360,     0.05400000
    -0.02302260,     0.00552724,     0.05400000
    -0.02254480,     0.00541253,     0.05400000
    -0.02399946,     0.00576176,     0.05000000
    -0.02350728,     0.00564360,     0.05000000
    -0.02302260,     0.00552724,     0.05000000
    -0.02254480,     0.00541253,     0.05000000
    -0.02399946,     0.00576176,     0.04600000
    -0.02350728,     0.00564360,     0.04600000
    -0.02302260,     0.00552724,     0.04600000
    -0.02254480,     0.00541253,     0.04600000
    -0.02399946,     0.00576176,     0.04200000
    -0.02350728,     0.00564360,     0.04200000
    -0.02302260,     0.00552724,     0.04200000
    -0.02254480,     0.00541253,     0.04200000
    -0.02399946,     0.00576176,     0.03800000
    -0.02350728,     0.00564360,     0.03800000
    -0.02302260,     0.00552724,     0.03800000
    -0.02254480,     0.00541253,     0.03800000
    -0.02399946,     0.00576176,     0.03400000
    -0.02350728,     0.00564360,     0.03400000
    -0.02302260,     0.00552724,     0.03400000
    -0.02254480,     0.00541253,     0.03400000
    -0.02399946,     0.00576176,     0.03000000
    -0.02350728,     0.00564360,     0.03000000
    -0.02302260,     0.00552724,     0.03000000
    -0.02254480,     0.00541253,     0.03000000
    -0.02399946,     0.00576176,     0.02600000
    -0.02350728,     0.00564360,     0.02600000
    -0.02302260,     0.00552724,     0.02600000
    -0.02254480,     0.00541253,     0.02600000
    -0.02399946,     0.00576176,     0.02200000
    -0.02350728,     0.00564360,     0.02200000
    -0.02302260,     0.00552724,     0.02200000
    -0.02254480,     0.00541253,     0.02200000
    -0.02399946,     0.00576176,     0.01800000
    -0.02350728,     0.00564360,     0.01800000
    -0.02302260,     0.00552724,     0.01800000
    -0.02254480,     0.00541253,     0.01800000
    -0.02399946,     0.00576176,     0.01400000
    -0.02350728,     0.00564360,     0.01400000
    -0.02302260,     0.00552724,     0.01400000
    -0.02254480,     0.00541253,     0.01400000
    -0.02399946,     0.00576176,     0.01000000
    -0.02350728,     0.00564360,     0.01000000
    -0.02302260,     0.00552724,     0.01000000
    -0.02254480,     0.00541253,     0.01000000
    -0.02399946,     0.00576176,     0.00600000
    -0.02350728,     0.00564360,     0.00600000
    -0.02302260,     0.00552724,     0.00600000
    -0.02254480,     0.00541253,     0.00600000
    -0.02399946,     0.00576176,     0.00200000
    -0.02350728,     0.00564360,     0.00200000
    -0.02302260,     0.00552724,     0.00200000
    -0.02254480,     0.00541253,     0.00200000
    -0.02460533,     0.00193648,     0.09800000
    -0.02410072,     0.00189677,     0.09800000
    -0.02360380,     0.00185766,     0.09800000
    -0.02311395,     0.00181911,     0.09800000
    -0.02460533,     0.00193648,     0.09400000
    -0.02410072,     0.00189677,     0.09400000
    -0.02360380,     0.00185766,     0.09400000
    -0.02311395,     0.00181911,     0.09400000
    -0.02460533,     0.00193648,     0.09000000
    -0.02410072,     0.00189677,     0.09000000
    -0.02360380,     0.00185766,     0.09000000
    -0.02311395,     0.00181911,     0.09000000
    -0.02460533,     0.00193648,     0.08600000
    -0.02410072,     0.00189677,     0.08600000
    -0.02360380,     0.00185766,     0.08600000
    -0.02311395,     0.00181911,     0.08600000
    -0.02460533,     0.00193648,     0.08200000
    -0.02410072,     0.00189677,     0.08200000
    -0.02360380,     0.00185766,     0.08200000
    -0.02311395,     0.00181911,     0.08200000
    -0.02460533,     0.00193648,     0.07800000
    -0.02410072,     0.00189677,     0.07800000
    -0.02360380,     0.00185766,     0.07800000
    -0.02311395,     0.00181911,     0.07800000
    -0.02460533,     0.00193648,     0.07400000
    -0.02410072,     0.00189677,     0.07400000
    -0.02360380,     0.00185766,     0.07400000
    -0.02311395,     0.00181911,     0.07400000
    -0.02460533,     0.00193648,     0.07000000
    -0.02410072,     0.00189677,     0.07000000
    -0.02360380,     0.00185766,     0.07000000
    -0.02311395,     0.00181911,     0.07000000
    -0.02460533,     0.00193648,     0.06600000
    -0.02410072,     0.00189677,     0.06600000
    -0.02360380,     0.00185766,     0.06600000
    -0.02311395,     0.00181911,     0.06600000
    -0.02460533,     0.00193648,     0.06200000
    -0.02410072,     0.00189677,     0.06200000
    -0.02360380,     0.00185766,     0.06200000
    -0.02311395,     0.00181911,     0.06200000
    -0.02460533,     0.00193648,     0.05800000
    -0.02410072,     0.00189677,     0.05800000
    -0.02360380,     0.00185766,     0.05800000
    -0.02311395,     0.00181911,     0.05800000
    -0.02460533,     0.00193648,     0.05400000
    -0.02410072,     0.00189677,     0.05400000
    -0.02360380,     0.00185766,     0.05400000
    -0.02311395,     0.00181911,     0.05400000
    -0.02460533,     0.00193648,     0.05000000
    -0.02410072,     0.00189677,     0.05000000
    -0.02360380,     0.00185766,     0.05000000
    -0.02311395,     0.00181911,     0.05000000
    -0.02460533,     0.00193648,     0.04600000
